Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2022-07-04,"A.S. OURENSE, VERÍN E O BARCO","57","191","29,84%"
2022-07-04,"A.S. PONTEVEDRA E O SALNÉS","36","111","32,43%"
2022-07-04,"A.S. SANTIAGO E BARBANZA","32","64","50%"
2022-07-04,"A.S. VIGO","107","152","70,39%"
2022-07-04,"SEN A.S. ASIGNADA","2","","%"
2022-07-04,"GALICIA","386","876","44,06%"
2022-07-05,"A.S. A CORUÑA E CEE","147","222","66,22%"
2022-07-05,"A.S. FERROL","54","76","71,05%"
2022-07-05,"A.S. LUGO, A MARIÑA E MONFORTE","64","165","38,79%"
2022-07-05,"A.S. OURENSE, VERÍN E O BARCO","84","183","45,9%"
2022-07-05,"A.S. PONTEVEDRA E O SALNÉS","85","152","55,92%"
2022-07-05,"A.S. SANTIAGO E BARBANZA","81","132","61,36%"
2022-07-05,"A.S. VIGO","95","178","53,37%"
2022-07-05,"SEN A.S. ASIGNADA","6","","%"
2022-07-05,"GALICIA","616","1.108","55,6%"
2022-07-06,"A.S. A CORUÑA E CEE","126","195","64,62%"
2022-07-06,"A.S. FERROL","48","84","57,14%"
2022-07-06,"A.S. LUGO, A MARIÑA E MONFORTE","95","213","44,6%"
2022-07-06,"A.S. OURENSE, VERÍN E O BARCO","86","172","50%"
2022-07-06,"A.S. PONTEVEDRA E O SALNÉS","62","109","56,88%"
2022-07-06,"A.S. SANTIAGO E BARBANZA","109","156","69,87%"
2022-07-06,"A.S. VIGO","78","126","61,9%"
2022-07-06,"SEN A.S. ASIGNADA","2","","%"
2022-07-06,"GALICIA","606","1.055","57,44%"
2022-07-07,"A.S. A CORUÑA E CEE","164","253","64,82%"
2022-07-07,"A.S. FERROL","53","81","65,43%"
2022-07-07,"A.S. LUGO, A MARIÑA E MONFORTE","82","187","43,85%"
2022-07-07,"A.S. OURENSE, VERÍN E O BARCO","70","182","38,46%"
2022-07-07,"A.S. PONTEVEDRA E O SALNÉS","65","126","51,59%"
2022-07-07,"A.S. SANTIAGO E BARBANZA","71","107","66,36%"
2022-07-07,"A.S. VIGO","57","102","55,88%"
2022-07-07,"SEN A.S. ASIGNADA","4","","%"
2022-07-07,"GALICIA","566","1.038","54,53%"
2022-07-08,"A.S. A CORUÑA E CEE","150","232","64,66%"
2022-07-08,"A.S. FERROL","63","88","71,59%"
2022-07-08,"A.S. LUGO, A MARIÑA E MONFORTE","44","108","40,74%"
2022-07-08,"A.S. OURENSE, VERÍN E O BARCO","62","137","45,26%"
2022-07-08,"A.S. PONTEVEDRA E O SALNÉS","42","87","48,28%"
2022-07-08,"A.S. SANTIAGO E BARBANZA","14","37","37,84%"
2022-07-08,"A.S. VIGO","71","141","50,35%"
2022-07-08,"SEN A.S. ASIGNADA","1","","%"
2022-07-08,"GALICIA","447","830","53,86%"
2022-07-09,"A.S. A CORUÑA E CEE","67","117","57,26%"
2022-07-09,"A.S. FERROL","32","50","64%"
2022-07-09,"A.S. LUGO, A MARIÑA E MONFORTE","34","79","43,04%"
2022-07-09,"A.S. OURENSE, VERÍN E O BARCO","29","85","34,12%"
2022-07-09,"A.S. PONTEVEDRA E O SALNÉS","7","29","24,14%"
2022-07-09,"A.S. SANTIAGO E BARBANZA","44","60","73,33%"
2022-07-09,"A.S. VIGO","32","67","47,76%"
2022-07-09,"GALICIA","245","487","50,31%"
2022-07-10,"A.S. A CORUÑA E CEE","23","71","32,39%"
2022-07-10,"A.S. FERROL","47","69","68,12%"
2022-07-10,"A.S. LUGO, A MARIÑA E MONFORTE","28","74","37,84%"
2022-07-10,"A.S. OURENSE, VERÍN E O BARCO","17","71","23,94%"
2022-07-10,"A.S. PONTEVEDRA E O SALNÉS","5","24","20,83%"
2022-07-10,"A.S. SANTIAGO E BARBANZA","6","13","46,15%"
2022-07-10,"A.S. VIGO","8","23","34,78%"
2022-07-10,"SEN A.S. ASIGNADA","3","","%"
2022-07-10,"GALICIA","137","345","39,71%"
2022-07-11,"A.S. A CORUÑA E CEE","109","184","59,24%"
2022-07-11,"A.S. FERROL","38","70","54,29%"
2022-07-11,"A.S. LUGO, A MARIÑA E MONFORTE","34","138","24,64%"
2022-07-11,"A.S. OURENSE, VERÍN E O BARCO","46","150","30,67%"
2022-07-11,"A.S. PONTEVEDRA E O SALNÉS","23","70","32,86%"
2022-07-11,"A.S. SANTIAGO E BARBANZA","44","97","45,36%"
2022-07-11,"A.S. VIGO","45","93","48,39%"
2022-07-11,"SEN A.S. ASIGNADA","2","","%"
2022-07-11,"GALICIA","341","802","42,52%"
2022-07-12,"A.S. A CORUÑA E CEE","73","148","49,32%"
2022-07-12,"A.S. FERROL","24","58","41,38%"
2022-07-12,"A.S. LUGO, A MARIÑA E MONFORTE","69","152","45,39%"
2022-07-12,"A.S. OURENSE, VERÍN E O BARCO","64","166","38,55%"
2022-07-12,"A.S. PONTEVEDRA E O SALNÉS","59","104","56,73%"
2022-07-12,"A.S. SANTIAGO E BARBANZA","63","110","57,27%"
2022-07-12,"A.S. VIGO","66","132","50%"
2022-07-12,"SEN A.S. ASIGNADA","2","","%"
2022-07-12,"GALICIA","420","870","48,28%"
2022-07-13,"A.S. A CORUÑA E CEE","104","188","55,32%"
2022-07-13,"A.S. FERROL","36","73","49,32%"
2022-07-13,"A.S. LUGO, A MARIÑA E MONFORTE","36","140","25,71%"
2022-07-13,"A.S. OURENSE, VERÍN E O BARCO","47","163","28,83%"
2022-07-13,"A.S. PONTEVEDRA E O SALNÉS","32","84","38,1%"
2022-07-13,"A.S. SANTIAGO E BARBANZA","27","48","56,25%"
2022-07-13,"A.S. VIGO","50","109","45,87%"
2022-07-13,"SEN A.S. ASIGNADA","5","","%"
2022-07-13,"GALICIA","337","805","41,86%"
2022-07-14,"A.S. A CORUÑA E CEE","74","151","49,01%"
2022-07-14,"A.S. FERROL","40","72","55,56%"
2022-07-14,"A.S. LUGO, A MARIÑA E MONFORTE","46","130","35,38%"
2022-07-14,"A.S. OURENSE, VERÍN E O BARCO","32","118","27,12%"
2022-07-14,"A.S. PONTEVEDRA E O SALNÉS","20","70","28,57%"
2022-07-14,"A.S. SANTIAGO E BARBANZA","23","59","38,98%"
2022-07-14,"A.S. VIGO","20","49","40,82%"
2022-07-14,"SEN A.S. ASIGNADA","1","","%"
2022-07-14,"GALICIA","256","649","39,45%"
2022-07-15,"A.S. A CORUÑA E CEE","25","76","32,89%"
2022-07-15,"A.S. FERROL","30","66","45,45%"
2022-07-15,"A.S. LUGO, A MARIÑA E MONFORTE","27","86","31,4%"
2022-07-15,"A.S. OURENSE, VERÍN E O BARCO","24","128","18,75%"
2022-07-15,"A.S. PONTEVEDRA E O SALNÉS","24","77","31,17%"
2022-07-15,"A.S. SANTIAGO E BARBANZA","24","55","43,64%"
2022-07-15,"A.S. VIGO","55","106","51,89%"
2022-07-15,"SEN A.S. ASIGNADA","2","","%"
2022-07-15,"GALICIA","211","594","35,52%"
2022-07-16,"A.S. A CORUÑA E CEE","74","139","53,24%"
2022-07-16,"A.S. FERROL","32","52","61,54%"
2022-07-16,"A.S. LUGO, A MARIÑA E MONFORTE","14","52","26,92%"
2022-07-16,"A.S. OURENSE, VERÍN E O BARCO","33","91","36,26%"
2022-07-16,"A.S. PONTEVEDRA E O SALNÉS","5","30","16,67%"
2022-07-16,"A.S. SANTIAGO E BARBANZA","3","21","14,29%"
2022-07-16,"A.S. VIGO","36","69","52,17%"
2022-07-16,"SEN A.S. ASIGNADA","2","","%"
2022-07-16,"GALICIA","199","454","43,83%"
2022-07-17,"A.S. A CORUÑA E CEE","27","69","39,13%"
2022-07-17,"A.S. FERROL","4","19","21,05%"
2022-07-17,"A.S. LUGO, A MARIÑA E MONFORTE","13","49","26,53%"
2022-07-17,"A.S. OURENSE, VERÍN E O BARCO","11","52","21,15%"
2022-07-17,"A.S. PONTEVEDRA E O SALNÉS","1","22","4,55%"
2022-07-17,"A.S. SANTIAGO E BARBANZA","4","13","30,77%"
2022-07-17,"A.S. VIGO","4","16","25%"
2022-07-17,"GALICIA","64","240","26,67%"
2022-07-18,"A.S. A CORUÑA E CEE","48","110","43,64%"
2022-07-18,"A.S. FERROL","19","49","38,78%"
2022-07-18,"A.S. LUGO, A MARIÑA E MONFORTE","50","181","27,62%"
2022-07-18,"A.S. OURENSE, VERÍN E O BARCO","27","106","25,47%"
2022-07-18,"A.S. PONTEVEDRA E O SALNÉS","38","104","36,54%"
2022-07-18,"A.S. SANTIAGO E BARBANZA","16","43","37,21%"
2022-07-18,"A.S. VIGO","28","74","37,84%"
2022-07-18,"SEN A.S. ASIGNADA","4","","%"
2022-07-18,"GALICIA","230","667","34,48%"
2022-07-19,"A.S. A CORUÑA E CEE","57","113","50,44%"
2022-07-19,"A.S. FERROL","30","60","50%"
2022-07-19,"A.S. LUGO, A MARIÑA E MONFORTE","23","132","17,42%"
2022-07-19,"A.S. OURENSE, VERÍN E O BARCO","31","129","24,03%"
2022-07-19,"A.S. PONTEVEDRA E O SALNÉS","19","58","32,76%"
2022-07-19,"A.S. SANTIAGO E BARBANZA","45","90","50%"
2022-07-19,"A.S. VIGO","51","98","52,04%"
2022-07-19,"SEN A.S. ASIGNADA","1","","%"
2022-07-19,"GALICIA","257","680","37,79%"
2022-07-20,"A.S. A CORUÑA E CEE","48","112","42,86%"
2022-07-20,"A.S. FERROL","36","68","52,94%"
2022-07-20,"A.S. LUGO, A MARIÑA E MONFORTE","22","82","26,83%"
2022-07-20,"A.S. OURENSE, VERÍN E O BARCO","21","100","21%"
2022-07-20,"A.S. PONTEVEDRA E O SALNÉS","21","56","37,5%"
2022-07-20,"A.S. SANTIAGO E BARBANZA","10","41","24,39%"
2022-07-20,"A.S. VIGO","47","104","45,19%"
2022-07-20,"SEN A.S. ASIGNADA","1","","%"
2022-07-20,"GALICIA","206","563","36,59%"
2022-07-21,"A.S. A CORUÑA E CEE","32","78","41,03%"
2022-07-21,"A.S. FERROL","35","59","59,32%"
2022-07-21,"A.S. LUGO, A MARIÑA E MONFORTE","12","58","20,69%"
2022-07-21,"A.S. OURENSE, VERÍN E O BARCO","33","100","33%"
2022-07-21,"A.S. PONTEVEDRA E O SALNÉS","12","58","20,69%"
2022-07-21,"A.S. SANTIAGO E BARBANZA","15","53","28,3%"
2022-07-21,"A.S. VIGO","21","46","45,65%"
2022-07-21,"SEN A.S. ASIGNADA","2","","%"
2022-07-21,"GALICIA","162","452","35,84%"
2022-07-22,"A.S. A CORUÑA E CEE","31","89","34,83%"
2022-07-22,"A.S. FERROL","3","16","18,75%"
2022-07-22,"A.S. LUGO, A MARIÑA E MONFORTE","21","68","30,88%"
2022-07-22,"A.S. OURENSE, VERÍN E O BARCO","20","119","16,81%"
2022-07-22,"A.S. PONTEVEDRA E O SALNÉS","10","59","16,95%"
2022-07-22,"A.S. SANTIAGO E BARBANZA","13","35","37,14%"
2022-07-22,"A.S. VIGO","28","56","50%"
2022-07-22,"GALICIA","126","442","28,51%"
2022-07-23,"A.S. A CORUÑA E CEE","33","71","46,48%"
2022-07-23,"A.S. FERROL","22","33","66,67%"
2022-07-23,"A.S. LUGO, A MARIÑA E MONFORTE","15","48","31,25%"
2022-07-23,"A.S. OURENSE, VERÍN E O BARCO","15","76","19,74%"
2022-07-23,"A.S. PONTEVEDRA E O SALNÉS","2","15","13,33%"
2022-07-23,"A.S. SANTIAGO E BARBANZA","2","14","14,29%"
2022-07-23,"A.S. VIGO","20","31","64,52%"
2022-07-23,"GALICIA","109","288","37,85%"
2022-07-24,"A.S. A CORUÑA E CEE","6","14","42,86%"
2022-07-24,"A.S. FERROL","1","11","9,09%"
2022-07-24,"A.S. LUGO, A MARIÑA E MONFORTE","4","32","12,5%"
2022-07-24,"A.S. OURENSE, VERÍN E O BARCO","12","50","24%"
2022-07-24,"A.S. PONTEVEDRA E O SALNÉS","4","19","21,05%"
2022-07-24,"A.S. SANTIAGO E BARBANZA","1","10","10%"
2022-07-24,"A.S. VIGO","4","14","28,57%"
2022-07-24,"SEN A.S. ASIGNADA","2","","%"
2022-07-24,"GALICIA","34","150","22,67%"
2022-07-25,"A.S. A CORUÑA E CEE","42","99","42,42%"
2022-07-25,"A.S. FERROL","7","22","31,82%"
2022-07-25,"A.S. LUGO, A MARIÑA E MONFORTE","12","71","16,9%"
2022-07-25,"A.S. OURENSE, VERÍN E O BARCO","8","55","14,55%"
2022-07-25,"A.S. PONTEVEDRA E O SALNÉS","10","71","14,08%"
2022-07-25,"A.S. SANTIAGO E BARBANZA","3","15","20%"
2022-07-25,"A.S. VIGO","9","31","29,03%"
2022-07-25,"SEN A.S. ASIGNADA","4","","%"
2022-07-25,"GALICIA","95","364","26,1%"
2022-07-26,"A.S. A CORUÑA E CEE","39","89","43,82%"
2022-07-26,"A.S. FERROL","17","36","47,22%"
2022-07-26,"A.S. LUGO, A MARIÑA E MONFORTE","9","59","15,25%"
2022-07-26,"A.S. OURENSE, VERÍN E O BARCO","21","86","24,42%"
2022-07-26,"A.S. PONTEVEDRA E O SALNÉS","9","40","22,5%"
2022-07-26,"A.S. SANTIAGO E BARBANZA","2","12","16,67%"
2022-07-26,"A.S. VIGO","32","91","35,16%"
2022-07-26,"SEN A.S. ASIGNADA","1","","%"
2022-07-26,"GALICIA","130","413","31,48%"
2022-07-27,"A.S. A CORUÑA E CEE","36","96","37,5%"
2022-07-27,"A.S. FERROL","5","19","26,32%"
2022-07-27,"A.S. LUGO, A MARIÑA E MONFORTE","15","51","29,41%"
2022-07-27,"A.S. OURENSE, VERÍN E O BARCO","51","222","22,97%"
2022-07-27,"A.S. PONTEVEDRA E O SALNÉS","21","78","26,92%"
2022-07-27,"A.S. SANTIAGO E BARBANZA","39","80","48,75%"
2022-07-27,"A.S. VIGO","26","51","50,98%"
2022-07-27,"SEN A.S. ASIGNADA","6","","%"
2022-07-27,"GALICIA","199","597","33,33%"
2022-07-28,"A.S. A CORUÑA E CEE","32","79","40,51%"
2022-07-28,"A.S. FERROL","31","57","54,39%"
2022-07-28,"A.S. LUGO, A MARIÑA E MONFORTE","7","48","14,58%"
2022-07-28,"A.S. OURENSE, VERÍN E O BARCO","10","67","14,93%"
2022-07-28,"A.S. PONTEVEDRA E O SALNÉS","5","29","17,24%"
2022-07-28,"A.S. SANTIAGO E BARBANZA","7","34","20,59%"
2022-07-28,"A.S. VIGO","11","52","21,15%"
2022-07-28,"SEN A.S. ASIGNADA","1","","%"
2022-07-28,"GALICIA","104","366","28,42%"
2022-07-29,"A.S. A CORUÑA E CEE","21","69","30,43%"
2022-07-29,"A.S. FERROL","3","12","25%"
2022-07-29,"A.S. LUGO, A MARIÑA E MONFORTE","7","34","20,59%"
2022-07-29,"A.S. OURENSE, VERÍN E O BARCO","12","58","20,69%"
2022-07-29,"A.S. PONTEVEDRA E O SALNÉS","21","90","23,33%"
2022-07-29,"A.S. SANTIAGO E BARBANZA","7","33","21,21%"
2022-07-29,"A.S. VIGO","25","58","43,1%"
2022-07-29,"SEN A.S. ASIGNADA","1","","%"
2022-07-29,"GALICIA","97","354","27,4%"
2022-07-30,"A.S. A CORUÑA E CEE","7","40","17,5%"
2022-07-30,"A.S. FERROL","20","36","55,56%"
2022-07-30,"A.S. LUGO, A MARIÑA E MONFORTE","5","30","16,67%"
2022-07-30,"A.S. OURENSE, VERÍN E O BARCO","6","18","33,33%"
2022-07-30,"A.S. PONTEVEDRA E O SALNÉS","4","26","15,38%"
2022-07-30,"A.S. SANTIAGO E BARBANZA","0","5","0%"
2022-07-30,"A.S. VIGO","11","34","32,35%"
2022-07-30,"SEN A.S. ASIGNADA","1","","%"
2022-07-30,"GALICIA","54","189","28,57%"
2022-07-31,"A.S. A CORUÑA E CEE","9","45","20%"
2022-07-31,"A.S. FERROL","1","17","5,88%"
2022-07-31,"A.S. LUGO, A MARIÑA E MONFORTE","5","24","20,83%"
2022-07-31,"A.S. OURENSE, VERÍN E O BARCO","1","20","5%"
2022-07-31,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2022-07-31,"A.S. SANTIAGO E BARBANZA","1","18","5,56%"
2022-07-31,"A.S. VIGO","4","16","25%"
2022-07-31,"GALICIA","21","155","13,55%"
2022-08-01,"A.S. A CORUÑA E CEE","26","78","33,33%"
2022-08-01,"A.S. FERROL","7","41","17,07%"
2022-08-01,"A.S. LUGO, A MARIÑA E MONFORTE","9","53","16,98%"
2022-08-01,"A.S. OURENSE, VERÍN E O BARCO","10","38","26,32%"
2022-08-01,"A.S. PONTEVEDRA E O SALNÉS","18","75","24%"
2022-08-01,"A.S. SANTIAGO E BARBANZA","12","32","37,5%"
2022-08-01,"A.S. VIGO","13","56","23,21%"
2022-08-01,"SEN A.S. ASIGNADA","1","","%"
2022-08-01,"GALICIA","96","373","25,74%"
2022-08-02,"A.S. A CORUÑA E CEE","26","78","33,33%"
2022-08-02,"A.S. FERROL","4","16","25%"
2022-08-02,"A.S. LUGO, A MARIÑA E MONFORTE","6","65","9,23%"
2022-08-02,"A.S. OURENSE, VERÍN E O BARCO","18","88","20,45%"
2022-08-02,"A.S. PONTEVEDRA E O SALNÉS","3","31","9,68%"
2022-08-02,"A.S. SANTIAGO E BARBANZA","18","27","66,67%"
2022-08-02,"A.S. VIGO","8","35","22,86%"
2022-08-02,"SEN A.S. ASIGNADA","1","","%"
2022-08-02,"GALICIA","84","340","24,71%"
2022-08-03,"A.S. A CORUÑA E CEE","22","73","30,14%"
2022-08-03,"A.S. FERROL","15","48","31,25%"
2022-08-03,"A.S. LUGO, A MARIÑA E MONFORTE","9","64","14,06%"
2022-08-03,"A.S. OURENSE, VERÍN E O BARCO","8","54","14,81%"
2022-08-03,"A.S. PONTEVEDRA E O SALNÉS","11","57","19,3%"
2022-08-03,"A.S. SANTIAGO E BARBANZA","9","26","34,62%"
2022-08-03,"A.S. VIGO","10","36","27,78%"
2022-08-03,"GALICIA","84","358","23,46%"
2022-08-04,"A.S. A CORUÑA E CEE","30","66","45,45%"
2022-08-04,"A.S. FERROL","0","16","0%"
2022-08-04,"A.S. LUGO, A MARIÑA E MONFORTE","6","36","16,67%"
2022-08-04,"A.S. OURENSE, VERÍN E O BARCO","7","53","13,21%"
2022-08-04,"A.S. PONTEVEDRA E O SALNÉS","3","30","10%"
2022-08-04,"A.S. SANTIAGO E BARBANZA","13","30","43,33%"
2022-08-04,"A.S. VIGO","8","52","15,38%"
2022-08-04,"GALICIA","67","283","23,67%"
2022-08-05,"A.S. A CORUÑA E CEE","13","65","20%"
2022-08-05,"A.S. FERROL","14","37","37,84%"
2022-08-05,"A.S. LUGO, A MARIÑA E MONFORTE","7","34","20,59%"
2022-08-05,"A.S. OURENSE, VERÍN E O BARCO","4","26","15,38%"
2022-08-05,"A.S. PONTEVEDRA E O SALNÉS","12","52","23,08%"
2022-08-05,"A.S. SANTIAGO E BARBANZA","6","26","23,08%"
2022-08-05,"A.S. VIGO","9","27","33,33%"
2022-08-05,"SEN A.S. ASIGNADA","2","","%"
2022-08-05,"GALICIA","67","267","25,09%"
2022-08-06,"A.S. A CORUÑA E CEE","7","39","17,95%"
2022-08-06,"A.S. FERROL","9","16","56,25%"
2022-08-06,"A.S. LUGO, A MARIÑA E MONFORTE","10","33","30,3%"
2022-08-06,"A.S. OURENSE, VERÍN E O BARCO","13","44","29,55%"
2022-08-06,"A.S. PONTEVEDRA E O SALNÉS","1","11","9,09%"
2022-08-06,"A.S. SANTIAGO E BARBANZA","2","14","14,29%"
2022-08-06,"A.S. VIGO","11","32","34,38%"
2022-08-06,"SEN A.S. ASIGNADA","1","","%"
2022-08-06,"GALICIA","54","189","28,57%"
2022-08-07,"A.S. A CORUÑA E CEE","6","35","17,14%"
2022-08-07,"A.S. FERROL","2","11","18,18%"
2022-08-07,"A.S. LUGO, A MARIÑA E MONFORTE","5","21","23,81%"
2022-08-07,"A.S. OURENSE, VERÍN E O BARCO","5","47","10,64%"
2022-08-07,"A.S. PONTEVEDRA E O SALNÉS","1","14","7,14%"
2022-08-07,"A.S. SANTIAGO E BARBANZA","1","8","12,5%"
2022-08-07,"A.S. VIGO","1","7","14,29%"
2022-08-07,"GALICIA","21","143","14,69%"
2022-08-08,"A.S. A CORUÑA E CEE","15","70","21,43%"
2022-08-08,"A.S. FERROL","4","19","21,05%"
2022-08-08,"A.S. LUGO, A MARIÑA E MONFORTE","6","30","20%"
2022-08-08,"A.S. OURENSE, VERÍN E O BARCO","5","169","2,96%"
2022-08-08,"A.S. PONTEVEDRA E O SALNÉS","5","68","7,35%"
2022-08-08,"A.S. SANTIAGO E BARBANZA","5","24","20,83%"
2022-08-08,"A.S. VIGO","5","41","12,2%"
2022-08-08,"SEN A.S. ASIGNADA","3","","%"
2022-08-08,"GALICIA","48","421","11,4%"
2022-08-09,"A.S. A CORUÑA E CEE","22","75","29,33%"
2022-08-09,"A.S. FERROL","2","16","12,5%"
2022-08-09,"A.S. LUGO, A MARIÑA E MONFORTE","12","40","30%"
2022-08-09,"A.S. OURENSE, VERÍN E O BARCO","5","58","8,62%"
2022-08-09,"A.S. PONTEVEDRA E O SALNÉS","0","11","0%"
2022-08-09,"A.S. SANTIAGO E BARBANZA","7","27","25,93%"
2022-08-09,"A.S. VIGO","10","31","32,26%"
2022-08-09,"SEN A.S. ASIGNADA","1","","%"
2022-08-09,"GALICIA","59","258","22,87%"
2022-08-10,"A.S. A CORUÑA E CEE","14","70","20%"
2022-08-10,"A.S. FERROL","6","24","25%"
2022-08-10,"A.S. LUGO, A MARIÑA E MONFORTE","7","51","13,73%"
2022-08-10,"A.S. OURENSE, VERÍN E O BARCO","17","79","21,52%"
2022-08-10,"A.S. PONTEVEDRA E O SALNÉS","8","57","14,04%"
2022-08-10,"A.S. SANTIAGO E BARBANZA","2","14","14,29%"
2022-08-10,"A.S. VIGO","8","37","21,62%"
2022-08-10,"GALICIA","62","332","18,67%"
2022-08-11,"A.S. A CORUÑA E CEE","10","56","17,86%"
2022-08-11,"A.S. FERROL","1","17","5,88%"
2022-08-11,"A.S. LUGO, A MARIÑA E MONFORTE","9","41","21,95%"
2022-08-11,"A.S. OURENSE, VERÍN E O BARCO","5","43","11,63%"
2022-08-11,"A.S. PONTEVEDRA E O SALNÉS","3","26","11,54%"
2022-08-11,"A.S. SANTIAGO E BARBANZA","3","23","13,04%"
2022-08-11,"A.S. VIGO","9","18","50%"
2022-08-11,"SEN A.S. ASIGNADA","1","","%"
2022-08-11,"GALICIA","41","224","18,3%"
2022-08-12,"A.S. A CORUÑA E CEE","15","56","26,79%"
2022-08-12,"A.S. FERROL","9","26","34,62%"
2022-08-12,"A.S. LUGO, A MARIÑA E MONFORTE","6","20","30%"
2022-08-12,"A.S. OURENSE, VERÍN E O BARCO","3","32","9,38%"
2022-08-12,"A.S. PONTEVEDRA E O SALNÉS","8","28","28,57%"
2022-08-12,"A.S. SANTIAGO E BARBANZA","9","26","34,62%"
2022-08-12,"A.S. VIGO","7","22","31,82%"
2022-08-12,"SEN A.S. ASIGNADA","2","","%"
2022-08-12,"GALICIA","59","210","28,1%"
2022-08-13,"A.S. A CORUÑA E CEE","18","52","34,62%"
2022-08-13,"A.S. FERROL","1","13","7,69%"
2022-08-13,"A.S. LUGO, A MARIÑA E MONFORTE","5","26","19,23%"
2022-08-13,"A.S. OURENSE, VERÍN E O BARCO","6","38","15,79%"
2022-08-13,"A.S. PONTEVEDRA E O SALNÉS","2","13","15,38%"
2022-08-13,"A.S. SANTIAGO E BARBANZA","4","12","33,33%"
2022-08-13,"A.S. VIGO","7","13","53,85%"
2022-08-13,"GALICIA","43","167","25,75%"
2022-08-14,"A.S. A CORUÑA E CEE","6","37","16,22%"
2022-08-14,"A.S. FERROL","2","8","25%"
2022-08-14,"A.S. LUGO, A MARIÑA E MONFORTE","8","37","21,62%"
2022-08-14,"A.S. OURENSE, VERÍN E O BARCO","7","23","30,43%"
2022-08-14,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2022-08-14,"A.S. SANTIAGO E BARBANZA","2","16","12,5%"
2022-08-14,"A.S. VIGO","0","10","0%"
2022-08-14,"GALICIA","25","144","17,36%"
2022-08-15,"A.S. A CORUÑA E CEE","5","44","11,36%"
2022-08-15,"A.S. FERROL","6","20","30%"
2022-08-15,"A.S. LUGO, A MARIÑA E MONFORTE","2","39","5,13%"
2022-08-15,"A.S. OURENSE, VERÍN E O BARCO","3","29","10,34%"
2022-08-15,"A.S. PONTEVEDRA E O SALNÉS","2","59","3,39%"
2022-08-15,"A.S. SANTIAGO E BARBANZA","0","11","0%"
2022-08-15,"A.S. VIGO","2","10","20%"
2022-08-15,"GALICIA","20","212","9,43%"
2022-08-16,"A.S. A CORUÑA E CEE","26","63","41,27%"
2022-08-16,"A.S. FERROL","1","15","6,67%"
2022-08-16,"A.S. LUGO, A MARIÑA E MONFORTE","9","64","14,06%"
2022-08-16,"A.S. OURENSE, VERÍN E O BARCO","7","104","6,73%"
2022-08-16,"A.S. PONTEVEDRA E O SALNÉS","5","39","12,82%"
2022-08-16,"A.S. SANTIAGO E BARBANZA","3","12","25%"
2022-08-16,"A.S. VIGO","4","20","20%"
2022-08-16,"SEN A.S. ASIGNADA","1","","%"
2022-08-16,"GALICIA","56","317","17,67%"
2022-08-17,"A.S. A CORUÑA E CEE","17","70","24,29%"
2022-08-17,"A.S. FERROL","9","27","33,33%"
2022-08-17,"A.S. LUGO, A MARIÑA E MONFORTE","4","45","8,89%"
2022-08-17,"A.S. OURENSE, VERÍN E O BARCO","7","44","15,91%"
2022-08-17,"A.S. PONTEVEDRA E O SALNÉS","14","45","31,11%"
2022-08-17,"A.S. SANTIAGO E BARBANZA","9","23","39,13%"
2022-08-17,"A.S. VIGO","11","30","36,67%"
2022-08-17,"SEN A.S. ASIGNADA","1","","%"
2022-08-17,"GALICIA","72","284","25,35%"
2022-08-18,"A.S. A CORUÑA E CEE","17","54","31,48%"
2022-08-18,"A.S. FERROL","3","13","23,08%"
2022-08-18,"A.S. LUGO, A MARIÑA E MONFORTE","3","28","10,71%"
2022-08-18,"A.S. OURENSE, VERÍN E O BARCO","5","46","10,87%"
2022-08-18,"A.S. PONTEVEDRA E O SALNÉS","4","30","13,33%"
2022-08-18,"A.S. SANTIAGO E BARBANZA","7","32","21,88%"
2022-08-18,"A.S. VIGO","7","32","21,88%"
2022-08-18,"GALICIA","46","235","19,57%"
2022-08-19,"A.S. A CORUÑA E CEE","9","67","13,43%"
2022-08-19,"A.S. FERROL","3","14","21,43%"
2022-08-19,"A.S. LUGO, A MARIÑA E MONFORTE","7","27","25,93%"
2022-08-19,"A.S. OURENSE, VERÍN E O BARCO","3","30","10%"
2022-08-19,"A.S. PONTEVEDRA E O SALNÉS","4","31","12,9%"
2022-08-19,"A.S. SANTIAGO E BARBANZA","6","38","15,79%"
2022-08-19,"A.S. VIGO","0","7","0%"
2022-08-19,"GALICIA","32","214","14,95%"
2022-08-20,"A.S. A CORUÑA E CEE","11","45","24,44%"
2022-08-20,"A.S. FERROL","1","7","14,29%"
2022-08-20,"A.S. LUGO, A MARIÑA E MONFORTE","6","45","13,33%"
2022-08-20,"A.S. OURENSE, VERÍN E O BARCO","1","28","3,57%"
2022-08-20,"A.S. PONTEVEDRA E O SALNÉS","0","19","0%"
2022-08-20,"A.S. SANTIAGO E BARBANZA","1","5","20%"
2022-08-20,"A.S. VIGO","8","31","25,81%"
2022-08-20,"GALICIA","28","180","15,56%"
2022-08-21,"A.S. A CORUÑA E CEE","8","43","18,6%"
2022-08-21,"A.S. FERROL","0","7","0%"
2022-08-21,"A.S. LUGO, A MARIÑA E MONFORTE","5","38","13,16%"
2022-08-21,"A.S. OURENSE, VERÍN E O BARCO","3","37","8,11%"
