Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2021-11-16,"GALICIA","177","3.426","5,17%"
2021-11-17,"A.S. A CORUÑA E CEE","25","765","3,27%"
2021-11-17,"A.S. FERROL","8","208","3,85%"
2021-11-17,"A.S. LUGO, A MARIÑA E MONFORTE","27","629","4,29%"
2021-11-17,"A.S. OURENSE, VERÍN E O BARCO","55","740","7,43%"
2021-11-17,"A.S. PONTEVEDRA E O SALNÉS","17","288","5,9%"
2021-11-17,"A.S. SANTIAGO E BARBANZA","21","437","4,81%"
2021-11-17,"A.S. VIGO","55","448","12,28%"
2021-11-17,"GALICIA","208","3.515","5,92%"
2021-11-18,"A.S. A CORUÑA E CEE","43","562","7,65%"
2021-11-18,"A.S. FERROL","7","194","3,61%"
2021-11-18,"A.S. LUGO, A MARIÑA E MONFORTE","26","404","6,44%"
2021-11-18,"A.S. OURENSE, VERÍN E O BARCO","56","820","6,83%"
2021-11-18,"A.S. PONTEVEDRA E O SALNÉS","14","277","5,05%"
2021-11-18,"A.S. SANTIAGO E BARBANZA","16","283","5,65%"
2021-11-18,"A.S. VIGO","43","499","8,62%"
2021-11-18,"GALICIA","205","3.039","6,75%"
2021-11-19,"A.S. A CORUÑA E CEE","27","630","4,29%"
2021-11-19,"A.S. FERROL","16","289","5,54%"
2021-11-19,"A.S. LUGO, A MARIÑA E MONFORTE","21","398","5,28%"
2021-11-19,"A.S. OURENSE, VERÍN E O BARCO","84","1.056","7,95%"
2021-11-19,"A.S. PONTEVEDRA E O SALNÉS","21","334","6,29%"
2021-11-19,"A.S. SANTIAGO E BARBANZA","39","630","6,19%"
2021-11-19,"A.S. VIGO","71","726","9,78%"
2021-11-19,"GALICIA","279","4.063","6,87%"
2021-11-20,"A.S. A CORUÑA E CEE","50","848","5,9%"
2021-11-20,"A.S. FERROL","8","167","4,79%"
2021-11-20,"A.S. LUGO, A MARIÑA E MONFORTE","36","472","7,63%"
2021-11-20,"A.S. OURENSE, VERÍN E O BARCO","58","667","8,7%"
2021-11-20,"A.S. PONTEVEDRA E O SALNÉS","22","416","5,29%"
2021-11-20,"A.S. SANTIAGO E BARBANZA","12","407","2,95%"
2021-11-20,"A.S. VIGO","79","772","10,23%"
2021-11-20,"GALICIA","265","3.749","7,07%"
2021-11-21,"A.S. A CORUÑA E CEE","30","472","6,36%"
2021-11-21,"A.S. FERROL","12","202","5,94%"
2021-11-21,"A.S. LUGO, A MARIÑA E MONFORTE","16","370","4,32%"
2021-11-21,"A.S. OURENSE, VERÍN E O BARCO","49","449","10,91%"
2021-11-21,"A.S. PONTEVEDRA E O SALNÉS","15","544","2,76%"
2021-11-21,"A.S. SANTIAGO E BARBANZA","14","340","4,12%"
2021-11-21,"A.S. VIGO","55","701","7,85%"
2021-11-21,"GALICIA","191","3.078","6,21%"
2021-11-22,"A.S. A CORUÑA E CEE","12","629","1,91%"
2021-11-22,"A.S. FERROL","18","314","5,73%"
2021-11-22,"A.S. LUGO, A MARIÑA E MONFORTE","26","521","4,99%"
2021-11-22,"A.S. OURENSE, VERÍN E O BARCO","62","595","10,42%"
2021-11-22,"A.S. PONTEVEDRA E O SALNÉS","19","560","3,39%"
2021-11-22,"A.S. SANTIAGO E BARBANZA","17","399","4,26%"
2021-11-22,"A.S. VIGO","56","561","9,98%"
2021-11-22,"GALICIA","210","3.579","5,87%"
2021-11-23,"A.S. A CORUÑA E CEE","41","908","4,52%"
2021-11-23,"A.S. FERROL","11","216","5,09%"
2021-11-23,"A.S. LUGO, A MARIÑA E MONFORTE","38","654","5,81%"
2021-11-23,"A.S. OURENSE, VERÍN E O BARCO","58","712","8,15%"
2021-11-23,"A.S. PONTEVEDRA E O SALNÉS","16","227","7,05%"
2021-11-23,"A.S. SANTIAGO E BARBANZA","25","717","3,49%"
2021-11-23,"A.S. VIGO","91","987","9,22%"
2021-11-23,"GALICIA","280","4.421","6,33%"
2021-11-24,"A.S. A CORUÑA E CEE","40","632","6,33%"
2021-11-24,"A.S. FERROL","40","391","10,23%"
2021-11-24,"A.S. LUGO, A MARIÑA E MONFORTE","46","705","6,52%"
2021-11-24,"A.S. OURENSE, VERÍN E O BARCO","93","952","9,77%"
2021-11-24,"A.S. PONTEVEDRA E O SALNÉS","34","361","9,42%"
2021-11-24,"A.S. SANTIAGO E BARBANZA","25","660","3,79%"
2021-11-24,"A.S. VIGO","114","1.311","8,7%"
2021-11-24,"GALICIA","392","5.012","7,82%"
2021-11-25,"A.S. A CORUÑA E CEE","77","970","7,94%"
2021-11-25,"A.S. FERROL","13","303","4,29%"
2021-11-25,"A.S. LUGO, A MARIÑA E MONFORTE","23","495","4,65%"
2021-11-25,"A.S. OURENSE, VERÍN E O BARCO","119","769","15,47%"
2021-11-25,"A.S. PONTEVEDRA E O SALNÉS","29","265","10,94%"
2021-11-25,"A.S. SANTIAGO E BARBANZA","19","454","4,19%"
2021-11-25,"A.S. VIGO","158","1.482","10,66%"
2021-11-25,"GALICIA","438","4.738","9,24%"
2021-11-26,"A.S. A CORUÑA E CEE","54","806","6,7%"
2021-11-26,"A.S. FERROL","24","414","5,8%"
2021-11-26,"A.S. LUGO, A MARIÑA E MONFORTE","37","740","5%"
2021-11-26,"A.S. OURENSE, VERÍN E O BARCO","85","892","9,53%"
2021-11-26,"A.S. PONTEVEDRA E O SALNÉS","43","580","7,41%"
2021-11-26,"A.S. SANTIAGO E BARBANZA","39","618","6,31%"
2021-11-26,"A.S. VIGO","136","1.965","6,92%"
2021-11-26,"GALICIA","418","6.015","6,95%"
2021-11-27,"A.S. A CORUÑA E CEE","53","731","7,25%"
2021-11-27,"A.S. FERROL","27","343","7,87%"
2021-11-27,"A.S. LUGO, A MARIÑA E MONFORTE","33","645","5,12%"
2021-11-27,"A.S. OURENSE, VERÍN E O BARCO","123","1.060","11,6%"
2021-11-27,"A.S. PONTEVEDRA E O SALNÉS","27","645","4,19%"
2021-11-27,"A.S. SANTIAGO E BARBANZA","24","355","6,76%"
2021-11-27,"A.S. VIGO","114","1.973","5,78%"
2021-11-27,"GALICIA","401","5.752","6,97%"
2021-11-28,"A.S. A CORUÑA E CEE","59","743","7,94%"
2021-11-28,"A.S. FERROL","13","275","4,73%"
2021-11-28,"A.S. LUGO, A MARIÑA E MONFORTE","23","809","2,84%"
2021-11-28,"A.S. OURENSE, VERÍN E O BARCO","78","1.096","7,12%"
2021-11-28,"A.S. PONTEVEDRA E O SALNÉS","34","701","4,85%"
2021-11-28,"A.S. SANTIAGO E BARBANZA","25","493","5,07%"
2021-11-28,"A.S. VIGO","89","1.054","8,44%"
2021-11-28,"GALICIA","321","5.171","6,21%"
2021-11-29,"A.S. A CORUÑA E CEE","51","764","6,68%"
2021-11-29,"A.S. FERROL","25","372","6,72%"
2021-11-29,"A.S. LUGO, A MARIÑA E MONFORTE","38","546","6,96%"
2021-11-29,"A.S. OURENSE, VERÍN E O BARCO","91","972","9,36%"
2021-11-29,"A.S. PONTEVEDRA E O SALNÉS","61","1.084","5,63%"
2021-11-29,"A.S. SANTIAGO E BARBANZA","8","212","3,77%"
2021-11-29,"A.S. VIGO","103","854","12,06%"
2021-11-29,"GALICIA","377","4.804","7,85%"
2021-11-30,"A.S. A CORUÑA E CEE","97","1.003","9,67%"
2021-11-30,"A.S. FERROL","19","371","5,12%"
2021-11-30,"A.S. LUGO, A MARIÑA E MONFORTE","49","913","5,37%"
2021-11-30,"A.S. OURENSE, VERÍN E O BARCO","159","1.773","8,97%"
2021-11-30,"A.S. PONTEVEDRA E O SALNÉS","65","608","10,69%"
2021-11-30,"A.S. SANTIAGO E BARBANZA","36","855","4,21%"
2021-11-30,"A.S. VIGO","136","1.705","7,98%"
2021-11-30,"GALICIA","561","7.228","7,76%"
2021-12-01,"A.S. A CORUÑA E CEE","81","1.169","6,93%"
2021-12-01,"A.S. FERROL","21","354","5,93%"
2021-12-01,"A.S. LUGO, A MARIÑA E MONFORTE","41","861","4,76%"
2021-12-01,"A.S. OURENSE, VERÍN E O BARCO","96","929","10,33%"
2021-12-01,"A.S. PONTEVEDRA E O SALNÉS","69","722","9,56%"
2021-12-01,"A.S. SANTIAGO E BARBANZA","50","1.135","4,41%"
2021-12-01,"A.S. VIGO","215","1.876","11,46%"
2021-12-01,"GALICIA","573","7.046","8,13%"
2021-12-02,"A.S. A CORUÑA E CEE","97","1.142","8,49%"
2021-12-02,"A.S. FERROL","20","413","4,84%"
2021-12-02,"A.S. LUGO, A MARIÑA E MONFORTE","36","720","5%"
2021-12-02,"A.S. OURENSE, VERÍN E O BARCO","194","1.796","10,8%"
2021-12-02,"A.S. PONTEVEDRA E O SALNÉS","111","917","12,1%"
2021-12-02,"A.S. SANTIAGO E BARBANZA","41","534","7,68%"
2021-12-02,"A.S. VIGO","196","2.727","7,19%"
2021-12-02,"GALICIA","695","8.249","8,43%"
2021-12-03,"A.S. A CORUÑA E CEE","99","1.236","8,01%"
2021-12-03,"A.S. FERROL","31","293","10,58%"
2021-12-03,"A.S. LUGO, A MARIÑA E MONFORTE","43","904","4,76%"
2021-12-03,"A.S. OURENSE, VERÍN E O BARCO","138","1.380","10%"
2021-12-03,"A.S. PONTEVEDRA E O SALNÉS","88","738","11,92%"
2021-12-03,"A.S. SANTIAGO E BARBANZA","58","636","9,12%"
2021-12-03,"A.S. VIGO","208","1.872","11,11%"
2021-12-03,"GALICIA","665","7.059","9,42%"
2021-12-04,"A.S. A CORUÑA E CEE","110","1.106","9,95%"
2021-12-04,"A.S. FERROL","40","342","11,7%"
2021-12-04,"A.S. LUGO, A MARIÑA E MONFORTE","39","527","7,4%"
2021-12-04,"A.S. OURENSE, VERÍN E O BARCO","163","1.625","10,03%"
2021-12-04,"A.S. PONTEVEDRA E O SALNÉS","90","778","11,57%"
2021-12-04,"A.S. SANTIAGO E BARBANZA","44","763","5,77%"
2021-12-04,"A.S. VIGO","264","2.239","11,79%"
2021-12-04,"GALICIA","750","7.380","10,16%"
2021-12-05,"A.S. A CORUÑA E CEE","48","626","7,67%"
2021-12-05,"A.S. FERROL","17","186","9,14%"
2021-12-05,"A.S. LUGO, A MARIÑA E MONFORTE","45","694","6,48%"
2021-12-05,"A.S. OURENSE, VERÍN E O BARCO","123","1.362","9,03%"
2021-12-05,"A.S. PONTEVEDRA E O SALNÉS","111","983","11,29%"
2021-12-05,"A.S. SANTIAGO E BARBANZA","27","580","4,66%"
2021-12-05,"A.S. VIGO","232","1.721","13,48%"
2021-12-05,"GALICIA","603","6.152","9,8%"
2021-12-06,"A.S. A CORUÑA E CEE","77","764","10,08%"
2021-12-06,"A.S. FERROL","26","270","9,63%"
2021-12-06,"A.S. LUGO, A MARIÑA E MONFORTE","37","499","7,41%"
2021-12-06,"A.S. OURENSE, VERÍN E O BARCO","164","1.561","10,51%"
2021-12-06,"A.S. PONTEVEDRA E O SALNÉS","90","792","11,36%"
2021-12-06,"A.S. SANTIAGO E BARBANZA","28","770","3,64%"
2021-12-06,"A.S. VIGO","104","952","10,92%"
2021-12-06,"GALICIA","526","5.608","9,38%"
2021-12-07,"A.S. A CORUÑA E CEE","93","1.092","8,52%"
2021-12-07,"A.S. FERROL","34","332","10,24%"
2021-12-07,"A.S. LUGO, A MARIÑA E MONFORTE","23","637","3,61%"
2021-12-07,"A.S. OURENSE, VERÍN E O BARCO","168","1.267","13,26%"
2021-12-07,"A.S. PONTEVEDRA E O SALNÉS","98","940","10,43%"
2021-12-07,"A.S. SANTIAGO E BARBANZA","36","613","5,87%"
2021-12-07,"A.S. VIGO","261","1.715","15,22%"
2021-12-07,"GALICIA","713","6.596","10,81%"
2021-12-08,"A.S. A CORUÑA E CEE","114","1.105","10,32%"
2021-12-08,"A.S. FERROL","28","299","9,36%"
2021-12-08,"A.S. LUGO, A MARIÑA E MONFORTE","49","751","6,52%"
2021-12-08,"A.S. OURENSE, VERÍN E O BARCO","142","1.322","10,74%"
2021-12-08,"A.S. PONTEVEDRA E O SALNÉS","139","1.066","13,04%"
2021-12-08,"A.S. SANTIAGO E BARBANZA","51","516","9,88%"
2021-12-08,"A.S. VIGO","345","2.480","13,91%"
2021-12-08,"GALICIA","868","7.539","11,51%"
2021-12-09,"A.S. A CORUÑA E CEE","143","1.009","14,17%"
2021-12-09,"A.S. FERROL","44","372","11,83%"
2021-12-09,"A.S. LUGO, A MARIÑA E MONFORTE","41","520","7,88%"
2021-12-09,"A.S. OURENSE, VERÍN E O BARCO","129","1.076","11,99%"
2021-12-09,"A.S. PONTEVEDRA E O SALNÉS","131","1.422","9,21%"
2021-12-09,"A.S. SANTIAGO E BARBANZA","40","698","5,73%"
2021-12-09,"A.S. VIGO","410","2.254","18,19%"
2021-12-09,"GALICIA","938","7.351","12,76%"
2021-12-10,"A.S. A CORUÑA E CEE","75","1.179","6,36%"
2021-12-10,"A.S. FERROL","31","303","10,23%"
2021-12-10,"A.S. LUGO, A MARIÑA E MONFORTE","52","506","10,28%"
2021-12-10,"A.S. OURENSE, VERÍN E O BARCO","138","1.463","9,43%"
2021-12-10,"A.S. PONTEVEDRA E O SALNÉS","153","1.231","12,43%"
2021-12-10,"A.S. SANTIAGO E BARBANZA","67","1.002","6,69%"
2021-12-10,"A.S. VIGO","228","1.805","12,63%"
2021-12-10,"GALICIA","744","7.489","9,93%"
2021-12-11,"A.S. A CORUÑA E CEE","85","1.032","8,24%"
2021-12-11,"A.S. FERROL","29","297","9,76%"
2021-12-11,"A.S. LUGO, A MARIÑA E MONFORTE","37","650","5,69%"
2021-12-11,"A.S. OURENSE, VERÍN E O BARCO","196","1.393","14,07%"
2021-12-11,"A.S. PONTEVEDRA E O SALNÉS","72","597","12,06%"
2021-12-11,"A.S. SANTIAGO E BARBANZA","41","765","5,36%"
2021-12-11,"A.S. VIGO","289","2.508","11,52%"
2021-12-11,"GALICIA","749","7.242","10,34%"
2021-12-12,"A.S. A CORUÑA E CEE","157","1.047","15%"
2021-12-12,"A.S. FERROL","43","384","11,2%"
2021-12-12,"A.S. LUGO, A MARIÑA E MONFORTE","47","737","6,38%"
2021-12-12,"A.S. OURENSE, VERÍN E O BARCO","133","1.215","10,95%"
2021-12-12,"A.S. PONTEVEDRA E O SALNÉS","197","1.540","12,79%"
2021-12-12,"A.S. SANTIAGO E BARBANZA","60","661","9,08%"
2021-12-12,"A.S. VIGO","310","1.731","17,91%"
2021-12-12,"GALICIA","947","7.315","12,95%"
2021-12-13,"A.S. A CORUÑA E CEE","116","1.081","10,73%"
2021-12-13,"A.S. FERROL","24","471","5,1%"
2021-12-13,"A.S. LUGO, A MARIÑA E MONFORTE","69","823","8,38%"
2021-12-13,"A.S. OURENSE, VERÍN E O BARCO","101","1.157","8,73%"
2021-12-13,"A.S. PONTEVEDRA E O SALNÉS","94","908","10,35%"
2021-12-13,"A.S. SANTIAGO E BARBANZA","74","673","11%"
2021-12-13,"A.S. VIGO","280","1.833","15,28%"
2021-12-13,"GALICIA","758","6.946","10,91%"
2021-12-14,"A.S. A CORUÑA E CEE","164","1.670","9,82%"
2021-12-14,"A.S. FERROL","31","372","8,33%"
2021-12-14,"A.S. LUGO, A MARIÑA E MONFORTE","67","1.010","6,63%"
2021-12-14,"A.S. OURENSE, VERÍN E O BARCO","104","1.392","7,47%"
2021-12-14,"A.S. PONTEVEDRA E O SALNÉS","160","1.946","8,22%"
2021-12-14,"A.S. SANTIAGO E BARBANZA","87","882","9,86%"
2021-12-14,"A.S. VIGO","282","2.745","10,27%"
2021-12-14,"GALICIA","895","10.017","8,93%"
2021-12-15,"A.S. A CORUÑA E CEE","150","1.318","11,38%"
2021-12-15,"A.S. FERROL","23","328","7,01%"
2021-12-15,"A.S. LUGO, A MARIÑA E MONFORTE","70","956","7,32%"
2021-12-15,"A.S. OURENSE, VERÍN E O BARCO","152","1.544","9,84%"
2021-12-15,"A.S. PONTEVEDRA E O SALNÉS","145","1.373","10,56%"
2021-12-15,"A.S. SANTIAGO E BARBANZA","135","1.060","12,74%"
2021-12-15,"A.S. VIGO","279","2.120","13,16%"
2021-12-15,"GALICIA","954","8.699","10,97%"
2021-12-16,"A.S. A CORUÑA E CEE","134","1.374","9,75%"
2021-12-16,"A.S. FERROL","44","517","8,51%"
2021-12-16,"A.S. LUGO, A MARIÑA E MONFORTE","74","1.048","7,06%"
2021-12-16,"A.S. OURENSE, VERÍN E O BARCO","166","1.278","12,99%"
2021-12-16,"A.S. PONTEVEDRA E O SALNÉS","149","1.127","13,22%"
2021-12-16,"A.S. SANTIAGO E BARBANZA","146","1.252","11,66%"
2021-12-16,"A.S. VIGO","279","2.581","10,81%"
2021-12-16,"GALICIA","992","9.177","10,81%"
2021-12-17,"A.S. A CORUÑA E CEE","196","1.378","14,22%"
2021-12-17,"A.S. FERROL","28","400","7%"
2021-12-17,"A.S. LUGO, A MARIÑA E MONFORTE","83","1.503","5,52%"
2021-12-17,"A.S. OURENSE, VERÍN E O BARCO","108","1.532","7,05%"
2021-12-17,"A.S. PONTEVEDRA E O SALNÉS","166","1.547","10,73%"
2021-12-17,"A.S. SANTIAGO E BARBANZA","113","990","11,41%"
2021-12-17,"A.S. VIGO","407","3.033","13,42%"
2021-12-17,"GALICIA","1.101","10.383","10,6%"
2021-12-18,"A.S. A CORUÑA E CEE","191","1.333","14,33%"
2021-12-18,"A.S. FERROL","36","365","9,86%"
2021-12-18,"A.S. LUGO, A MARIÑA E MONFORTE","67","716","9,36%"
2021-12-18,"A.S. OURENSE, VERÍN E O BARCO","111","1.448","7,67%"
2021-12-18,"A.S. PONTEVEDRA E O SALNÉS","144","1.314","10,96%"
2021-12-18,"A.S. SANTIAGO E BARBANZA","125","1.035","12,08%"
2021-12-18,"A.S. VIGO","450","2.962","15,19%"
2021-12-18,"GALICIA","1.124","9.173","12,25%"
2021-12-19,"A.S. A CORUÑA E CEE","145","1.303","11,13%"
2021-12-19,"A.S. FERROL","38","343","11,08%"
2021-12-19,"A.S. LUGO, A MARIÑA E MONFORTE","70","721","9,71%"
2021-12-19,"A.S. OURENSE, VERÍN E O BARCO","87","915","9,51%"
2021-12-19,"A.S. PONTEVEDRA E O SALNÉS","203","1.067","19,03%"
2021-12-19,"A.S. SANTIAGO E BARBANZA","148","886","16,7%"
2021-12-19,"A.S. VIGO","440","2.174","20,24%"
2021-12-19,"GALICIA","1.131","7.409","15,27%"
2021-12-20,"A.S. A CORUÑA E CEE","149","1.334","11,17%"
2021-12-20,"A.S. FERROL","46","357","12,89%"
2021-12-20,"A.S. LUGO, A MARIÑA E MONFORTE","90","909","9,9%"
2021-12-20,"A.S. OURENSE, VERÍN E O BARCO","90","901","9,99%"
2021-12-20,"A.S. PONTEVEDRA E O SALNÉS","128","1.334","9,6%"
2021-12-20,"A.S. SANTIAGO E BARBANZA","79","759","10,41%"
2021-12-20,"A.S. VIGO","361","2.535","14,24%"
2021-12-20,"GALICIA","943","8.129","11,6%"
2021-12-21,"A.S. A CORUÑA E CEE","173","1.199","14,43%"
2021-12-21,"A.S. FERROL","90","645","13,95%"
2021-12-21,"A.S. LUGO, A MARIÑA E MONFORTE","92","911","10,1%"
2021-12-21,"A.S. OURENSE, VERÍN E O BARCO","139","1.226","11,34%"
2021-12-21,"A.S. PONTEVEDRA E O SALNÉS","165","1.850","8,92%"
2021-12-21,"A.S. SANTIAGO E BARBANZA","190","1.468","12,94%"
2021-12-21,"A.S. VIGO","462","3.099","14,91%"
2021-12-21,"GALICIA","1.311","10.398","12,61%"
2021-12-22,"A.S. A CORUÑA E CEE","230","2.039","11,28%"
2021-12-22,"A.S. FERROL","103","664","15,51%"
2021-12-22,"A.S. LUGO, A MARIÑA E MONFORTE","164","1.243","13,19%"
2021-12-22,"A.S. OURENSE, VERÍN E O BARCO","186","1.296","14,35%"
2021-12-22,"A.S. PONTEVEDRA E O SALNÉS","281","2.011","13,97%"
2021-12-22,"A.S. SANTIAGO E BARBANZA","166","1.707","9,72%"
2021-12-22,"A.S. VIGO","438","2.946","14,87%"
2021-12-22,"GALICIA","1.568","11.906","13,17%"
2021-12-23,"A.S. A CORUÑA E CEE","347","2.184","15,89%"
2021-12-23,"A.S. FERROL","184","790","23,29%"
2021-12-23,"A.S. LUGO, A MARIÑA E MONFORTE","181","1.370","13,21%"
2021-12-23,"A.S. OURENSE, VERÍN E O BARCO","152","1.445","10,52%"
2021-12-23,"A.S. PONTEVEDRA E O SALNÉS","223","1.870","11,93%"
2021-12-23,"A.S. SANTIAGO E BARBANZA","280","2.502","11,19%"
2021-12-23,"A.S. VIGO","480","3.300","14,55%"
2021-12-23,"GALICIA","1.847","13.461","13,72%"
2021-12-24,"A.S. A CORUÑA E CEE","405","2.301","17,6%"
2021-12-24,"A.S. FERROL","160","846","18,91%"
2021-12-24,"A.S. LUGO, A MARIÑA E MONFORTE","204","1.149","17,75%"
2021-12-24,"A.S. OURENSE, VERÍN E O BARCO","320","1.865","17,16%"
2021-12-24,"A.S. PONTEVEDRA E O SALNÉS","289","1.813","15,94%"
2021-12-24,"A.S. SANTIAGO E BARBANZA","301","1.981","15,19%"
2021-12-24,"A.S. VIGO","531","3.952","13,44%"
2021-12-24,"GALICIA","2.210","13.907","15,89%"
2021-12-25,"A.S. A CORUÑA E CEE","371","2.070","17,92%"
2021-12-25,"A.S. FERROL","134","635","21,1%"
2021-12-25,"A.S. LUGO, A MARIÑA E MONFORTE","202","962","21%"
2021-12-25,"A.S. OURENSE, VERÍN E O BARCO","64","319","20,06%"
2021-12-25,"A.S. PONTEVEDRA E O SALNÉS","321","2.104","15,26%"
2021-12-25,"A.S. SANTIAGO E BARBANZA","212","1.878","11,29%"
2021-12-25,"A.S. VIGO","881","3.362","26,2%"
2021-12-25,"GALICIA","2.185","11.330","19,29%"
2021-12-26,"A.S. A CORUÑA E CEE","315","1.437","21,92%"
2021-12-26,"A.S. FERROL","142","618","22,98%"
2021-12-26,"A.S. LUGO, A MARIÑA E MONFORTE","110","774","14,21%"
2021-12-26,"A.S. OURENSE, VERÍN E O BARCO","127","1.011","12,56%"
2021-12-26,"A.S. PONTEVEDRA E O SALNÉS","304","1.587","19,16%"
2021-12-26,"A.S. SANTIAGO E BARBANZA","212","2.259","9,38%"
2021-12-26,"A.S. VIGO","455","1.797","25,32%"
2021-12-26,"GALICIA","1.665","9.483","17,56%"
2021-12-27,"A.S. A CORUÑA E CEE","452","1.917","23,58%"
2021-12-27,"A.S. FERROL","168","711","23,63%"
2021-12-27,"A.S. LUGO, A MARIÑA E MONFORTE","163","1.009","16,15%"
2021-12-27,"A.S. OURENSE, VERÍN E O BARCO","293","1.647","17,79%"
2021-12-27,"A.S. PONTEVEDRA E O SALNÉS","371","1.850","20,05%"
2021-12-27,"A.S. SANTIAGO E BARBANZA","266","2.206","12,06%"
2021-12-27,"A.S. VIGO","759","2.904","26,14%"
2021-12-27,"GALICIA","2.472","12.244","20,19%"
2021-12-28,"A.S. A CORUÑA E CEE","420","1.985","21,16%"
2021-12-28,"A.S. FERROL","205","1.092","18,77%"
2021-12-28,"A.S. LUGO, A MARIÑA E MONFORTE","308","1.452","21,21%"
2021-12-28,"A.S. OURENSE, VERÍN E O BARCO","318","1.843","17,25%"
2021-12-28,"A.S. PONTEVEDRA E O SALNÉS","341","1.696","20,11%"
2021-12-28,"A.S. SANTIAGO E BARBANZA","645","3.422","18,85%"
2021-12-28,"A.S. VIGO","653","3.452","18,92%"
2021-12-28,"GALICIA","2.890","14.942","19,34%"
2021-12-29,"A.S. A CORUÑA E CEE","623","2.482","25,1%"
2021-12-29,"A.S. FERROL","206","740","27,84%"
2021-12-29,"A.S. LUGO, A MARIÑA E MONFORTE","311","1.352","23%"
2021-12-29,"A.S. OURENSE, VERÍN E O BARCO","343","1.897","18,08%"
2021-12-29,"A.S. PONTEVEDRA E O SALNÉS","423","2.098","20,16%"
2021-12-29,"A.S. SANTIAGO E BARBANZA","892","3.953","22,57%"
2021-12-29,"A.S. VIGO","809","3.025","26,74%"
2021-12-29,"GALICIA","3.607","15.547","23,2%"
2021-12-30,"A.S. A CORUÑA E CEE","548","2.428","22,57%"
2021-12-30,"A.S. FERROL","309","1.141","27,08%"
2021-12-30,"A.S. LUGO, A MARIÑA E MONFORTE","248","1.109","22,36%"
2021-12-30,"A.S. OURENSE, VERÍN E O BARCO","302","1.543","19,57%"
2021-12-30,"A.S. PONTEVEDRA E O SALNÉS","585","2.137","27,37%"
2021-12-30,"A.S. SANTIAGO E BARBANZA","506","1.365","37,07%"
2021-12-30,"A.S. VIGO","1.184","3.661","32,34%"
2021-12-30,"GALICIA","3.682","13.384","27,51%"
2021-12-31,"A.S. A CORUÑA E CEE","500","2.164","23,11%"
2021-12-31,"A.S. FERROL","230","838","27,45%"
2021-12-31,"A.S. LUGO, A MARIÑA E MONFORTE","337","1.630","20,67%"
2021-12-31,"A.S. OURENSE, VERÍN E O BARCO","362","1.943","18,63%"
2021-12-31,"A.S. PONTEVEDRA E O SALNÉS","402","1.293","31,09%"
2021-12-31,"A.S. SANTIAGO E BARBANZA","397","2.176","18,24%"
2021-12-31,"A.S. VIGO","1.030","3.565","28,89%"
2021-12-31,"GALICIA","3.258","13.609","23,94%"
2022-01-01,"A.S. A CORUÑA E CEE","567","1.949","29,09%"
2022-01-01,"A.S. FERROL","149","535","27,85%"
2022-01-01,"A.S. LUGO, A MARIÑA E MONFORTE","243","1.225","19,84%"
2022-01-01,"A.S. OURENSE, VERÍN E O BARCO","197","1.010","19,5%"
2022-01-01,"A.S. PONTEVEDRA E O SALNÉS","294","1.008","29,17%"
2022-01-01,"A.S. SANTIAGO E BARBANZA","398","1.890","21,06%"
2022-01-01,"A.S. VIGO","670","3.147","21,29%"
2022-01-01,"GALICIA","2.518","10.764","23,39%"
2022-01-02,"A.S. A CORUÑA E CEE","459","1.745","26,3%"
2022-01-02,"A.S. FERROL","238","1.121","21,23%"
2022-01-02,"A.S. LUGO, A MARIÑA E MONFORTE","278","1.173","23,7%"
2022-01-02,"A.S. OURENSE, VERÍN E O BARCO","185","1.224","15,11%"
2022-01-02,"A.S. PONTEVEDRA E O SALNÉS","277","1.014","27,32%"
2022-01-02,"A.S. SANTIAGO E BARBANZA","161","778","20,69%"
2022-01-02,"A.S. VIGO","475","1.779","26,7%"
2022-01-02,"GALICIA","2.073","8.834","23,47%"
2022-01-03,"A.S. A CORUÑA E CEE","369","1.464","25,2%"
2022-01-03,"A.S. FERROL","159","908","17,51%"
2022-01-03,"A.S. LUGO, A MARIÑA E MONFORTE","181","1.109","16,32%"
2022-01-03,"A.S. OURENSE, VERÍN E O BARCO","316","1.698","18,61%"
2022-01-03,"A.S. PONTEVEDRA E O SALNÉS","128","862","14,85%"
2022-01-03,"A.S. SANTIAGO E BARBANZA","201","1.090","18,44%"
2022-01-03,"A.S. VIGO","562","2.170","25,9%"
2022-01-03,"GALICIA","1.916","9.301","20,6%"
2022-01-04,"A.S. A CORUÑA E CEE","624","2.420","25,79%"
2022-01-04,"A.S. FERROL","281","1.165","24,12%"
2022-01-04,"A.S. LUGO, A MARIÑA E MONFORTE","282","1.429","19,73%"
2022-01-04,"A.S. OURENSE, VERÍN E O BARCO","251","1.687","14,88%"
2022-01-04,"A.S. PONTEVEDRA E O SALNÉS","279","1.119","24,93%"
2022-01-04,"A.S. SANTIAGO E BARBANZA","491","2.430","20,21%"
2022-01-04,"A.S. VIGO","577","2.383","24,21%"
2022-01-04,"GALICIA","2.785","12.633","22,05%"
2022-01-05,"A.S. A CORUÑA E CEE","630","1.929","32,66%"
2022-01-05,"A.S. FERROL","169","807","20,94%"
2022-01-05,"A.S. LUGO, A MARIÑA E MONFORTE","308","1.280","24,06%"
2022-01-05,"A.S. OURENSE, VERÍN E O BARCO","340","1.876","18,12%"
