Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2022-10-30,"A.S. FERROL","7","22","31,82%"
2022-10-30,"A.S. LUGO, A MARIÑA E MONFORTE","2","23","8,7%"
2022-10-30,"A.S. OURENSE, VERÍN E O BARCO","2","31","6,45%"
2022-10-30,"A.S. PONTEVEDRA E O SALNÉS","3","22","13,64%"
2022-10-30,"A.S. SANTIAGO E BARBANZA","2","25","8%"
2022-10-30,"A.S. VIGO","2","45","4,44%"
2022-10-30,"GALICIA","26","238","10,92%"
2022-10-31,"A.S. A CORUÑA E CEE","6","71","8,45%"
2022-10-31,"A.S. FERROL","16","39","41,03%"
2022-10-31,"A.S. LUGO, A MARIÑA E MONFORTE","5","75","6,67%"
2022-10-31,"A.S. OURENSE, VERÍN E O BARCO","9","44","20,45%"
2022-10-31,"A.S. PONTEVEDRA E O SALNÉS","7","76","9,21%"
2022-10-31,"A.S. SANTIAGO E BARBANZA","16","63","25,4%"
2022-10-31,"A.S. VIGO","7","69","10,14%"
2022-10-31,"SEN A.S. ASIGNADA","1","","%"
2022-10-31,"GALICIA","67","437","15,33%"
2022-11-01,"A.S. A CORUÑA E CEE","20","98","20,41%"
2022-11-01,"A.S. FERROL","0","15","0%"
2022-11-01,"A.S. LUGO, A MARIÑA E MONFORTE","8","49","16,33%"
2022-11-01,"A.S. OURENSE, VERÍN E O BARCO","4","42","9,52%"
2022-11-01,"A.S. PONTEVEDRA E O SALNÉS","2","33","6,06%"
2022-11-01,"A.S. SANTIAGO E BARBANZA","4","38","10,53%"
2022-11-01,"A.S. VIGO","3","53","5,66%"
2022-11-01,"GALICIA","41","328","12,5%"
2022-11-02,"A.S. A CORUÑA E CEE","8","57","14,04%"
2022-11-02,"A.S. FERROL","7","33","21,21%"
2022-11-02,"A.S. LUGO, A MARIÑA E MONFORTE","6","41","14,63%"
2022-11-02,"A.S. OURENSE, VERÍN E O BARCO","13","60","21,67%"
2022-11-02,"A.S. PONTEVEDRA E O SALNÉS","15","53","28,3%"
2022-11-02,"A.S. SANTIAGO E BARBANZA","11","42","26,19%"
2022-11-02,"A.S. VIGO","20","64","31,25%"
2022-11-02,"GALICIA","80","350","22,86%"
2022-11-03,"A.S. A CORUÑA E CEE","8","78","10,26%"
2022-11-03,"A.S. FERROL","7","35","20%"
2022-11-03,"A.S. LUGO, A MARIÑA E MONFORTE","5","53","9,43%"
2022-11-03,"A.S. OURENSE, VERÍN E O BARCO","13","94","13,83%"
2022-11-03,"A.S. PONTEVEDRA E O SALNÉS","1","37","2,7%"
2022-11-03,"A.S. SANTIAGO E BARBANZA","1","45","2,22%"
2022-11-03,"A.S. VIGO","4","60","6,67%"
2022-11-03,"GALICIA","39","402","9,7%"
2022-11-04,"A.S. A CORUÑA E CEE","14","77","18,18%"
2022-11-04,"A.S. FERROL","8","33","24,24%"
2022-11-04,"A.S. LUGO, A MARIÑA E MONFORTE","3","33","9,09%"
2022-11-04,"A.S. OURENSE, VERÍN E O BARCO","6","63","9,52%"
2022-11-04,"A.S. PONTEVEDRA E O SALNÉS","10","63","15,87%"
2022-11-04,"A.S. SANTIAGO E BARBANZA","2","47","4,26%"
2022-11-04,"A.S. VIGO","15","81","18,52%"
2022-11-04,"GALICIA","58","397","14,61%"
2022-11-05,"A.S. A CORUÑA E CEE","29","107","27,1%"
2022-11-05,"A.S. FERROL","5","27","18,52%"
2022-11-05,"A.S. LUGO, A MARIÑA E MONFORTE","8","41","19,51%"
2022-11-05,"A.S. OURENSE, VERÍN E O BARCO","0","26","0%"
2022-11-05,"A.S. PONTEVEDRA E O SALNÉS","3","25","12%"
2022-11-05,"A.S. SANTIAGO E BARBANZA","1","29","3,45%"
2022-11-05,"A.S. VIGO","6","57","10,53%"
2022-11-05,"GALICIA","52","312","16,67%"
2022-11-06,"A.S. A CORUÑA E CEE","4","54","7,41%"
2022-11-06,"A.S. FERROL","2","33","6,06%"
2022-11-06,"A.S. LUGO, A MARIÑA E MONFORTE","4","35","11,43%"
2022-11-06,"A.S. OURENSE, VERÍN E O BARCO","3","37","8,11%"
2022-11-06,"A.S. PONTEVEDRA E O SALNÉS","4","31","12,9%"
2022-11-06,"A.S. SANTIAGO E BARBANZA","2","34","5,88%"
2022-11-06,"A.S. VIGO","7","62","11,29%"
2022-11-06,"GALICIA","26","286","9,09%"
2022-11-07,"A.S. A CORUÑA E CEE","10","69","14,49%"
2022-11-07,"A.S. FERROL","10","53","18,87%"
2022-11-07,"A.S. LUGO, A MARIÑA E MONFORTE","4","40","10%"
2022-11-07,"A.S. OURENSE, VERÍN E O BARCO","8","50","16%"
2022-11-07,"A.S. PONTEVEDRA E O SALNÉS","8","90","8,89%"
2022-11-07,"A.S. SANTIAGO E BARBANZA","7","49","14,29%"
2022-11-07,"A.S. VIGO","8","83","9,64%"
2022-11-07,"SEN A.S. ASIGNADA","1","","%"
2022-11-07,"GALICIA","56","434","12,9%"
2022-11-08,"A.S. A CORUÑA E CEE","17","98","17,35%"
2022-11-08,"A.S. FERROL","3","26","11,54%"
2022-11-08,"A.S. LUGO, A MARIÑA E MONFORTE","9","71","12,68%"
2022-11-08,"A.S. OURENSE, VERÍN E O BARCO","8","67","11,94%"
2022-11-08,"A.S. PONTEVEDRA E O SALNÉS","2","39","5,13%"
2022-11-08,"A.S. SANTIAGO E BARBANZA","5","53","9,43%"
2022-11-08,"A.S. VIGO","6","66","9,09%"
2022-11-08,"GALICIA","50","420","11,9%"
2022-11-09,"A.S. A CORUÑA E CEE","12","88","13,64%"
2022-11-09,"A.S. FERROL","14","53","26,42%"
2022-11-09,"A.S. LUGO, A MARIÑA E MONFORTE","6","53","11,32%"
2022-11-09,"A.S. OURENSE, VERÍN E O BARCO","9","53","16,98%"
2022-11-09,"A.S. PONTEVEDRA E O SALNÉS","5","61","8,2%"
2022-11-09,"A.S. SANTIAGO E BARBANZA","7","52","13,46%"
2022-11-09,"A.S. VIGO","9","74","12,16%"
2022-11-09,"GALICIA","62","434","14,29%"
2022-11-10,"A.S. A CORUÑA E CEE","11","112","9,82%"
2022-11-10,"A.S. FERROL","5","24","20,83%"
2022-11-10,"A.S. LUGO, A MARIÑA E MONFORTE","5","53","9,43%"
2022-11-10,"A.S. OURENSE, VERÍN E O BARCO","4","55","7,27%"
2022-11-10,"A.S. PONTEVEDRA E O SALNÉS","2","46","4,35%"
2022-11-10,"A.S. SANTIAGO E BARBANZA","3","50","6%"
2022-11-10,"A.S. VIGO","14","89","15,73%"
2022-11-10,"GALICIA","44","429","10,26%"
2022-11-11,"A.S. A CORUÑA E CEE","7","62","11,29%"
2022-11-11,"A.S. FERROL","8","40","20%"
2022-11-11,"A.S. LUGO, A MARIÑA E MONFORTE","5","51","9,8%"
2022-11-11,"A.S. OURENSE, VERÍN E O BARCO","7","89","7,87%"
2022-11-11,"A.S. PONTEVEDRA E O SALNÉS","5","60","8,33%"
2022-11-11,"A.S. SANTIAGO E BARBANZA","7","64","10,94%"
2022-11-11,"A.S. VIGO","6","86","6,98%"
2022-11-11,"SEN A.S. ASIGNADA","2","","%"
2022-11-11,"GALICIA","47","452","10,4%"
2022-11-12,"A.S. A CORUÑA E CEE","14","86","16,28%"
2022-11-12,"A.S. FERROL","2","29","6,9%"
2022-11-12,"A.S. LUGO, A MARIÑA E MONFORTE","3","45","6,67%"
2022-11-12,"A.S. OURENSE, VERÍN E O BARCO","4","30","13,33%"
2022-11-12,"A.S. PONTEVEDRA E O SALNÉS","1","37","2,7%"
2022-11-12,"A.S. SANTIAGO E BARBANZA","1","40","2,5%"
2022-11-12,"A.S. VIGO","3","70","4,29%"
2022-11-12,"GALICIA","28","337","8,31%"
2022-11-13,"A.S. A CORUÑA E CEE","4","71","5,63%"
2022-11-13,"A.S. FERROL","3","21","14,29%"
2022-11-13,"A.S. LUGO, A MARIÑA E MONFORTE","15","37","40,54%"
2022-11-13,"A.S. OURENSE, VERÍN E O BARCO","1","28","3,57%"
2022-11-13,"A.S. PONTEVEDRA E O SALNÉS","2","39","5,13%"
2022-11-13,"A.S. SANTIAGO E BARBANZA","3","54","5,56%"
2022-11-13,"A.S. VIGO","2","62","3,23%"
2022-11-13,"GALICIA","30","312","9,62%"
2022-11-14,"A.S. A CORUÑA E CEE","6","63","9,52%"
2022-11-14,"A.S. FERROL","2","28","7,14%"
2022-11-14,"A.S. LUGO, A MARIÑA E MONFORTE","3","69","4,35%"
2022-11-14,"A.S. OURENSE, VERÍN E O BARCO","10","68","14,71%"
2022-11-14,"A.S. PONTEVEDRA E O SALNÉS","3","95","3,16%"
2022-11-14,"A.S. SANTIAGO E BARBANZA","9","57","15,79%"
2022-11-14,"A.S. VIGO","5","82","6,1%"
2022-11-14,"GALICIA","38","462","8,23%"
2022-11-15,"A.S. A CORUÑA E CEE","12","78","15,38%"
2022-11-15,"A.S. FERROL","2","26","7,69%"
2022-11-15,"A.S. LUGO, A MARIÑA E MONFORTE","7","70","10%"
2022-11-15,"A.S. OURENSE, VERÍN E O BARCO","21","88","23,86%"
2022-11-15,"A.S. PONTEVEDRA E O SALNÉS","2","43","4,65%"
2022-11-15,"A.S. SANTIAGO E BARBANZA","11","73","15,07%"
2022-11-15,"A.S. VIGO","9","59","15,25%"
2022-11-15,"GALICIA","64","437","14,65%"
2022-11-16,"A.S. A CORUÑA E CEE","13","101","12,87%"
2022-11-16,"A.S. FERROL","10","47","21,28%"
2022-11-16,"A.S. LUGO, A MARIÑA E MONFORTE","6","68","8,82%"
2022-11-16,"A.S. OURENSE, VERÍN E O BARCO","10","62","16,13%"
2022-11-16,"A.S. PONTEVEDRA E O SALNÉS","6","91","6,59%"
2022-11-16,"A.S. SANTIAGO E BARBANZA","3","56","5,36%"
2022-11-16,"A.S. VIGO","6","100","6%"
2022-11-16,"GALICIA","54","525","10,29%"
2022-11-17,"A.S. A CORUÑA E CEE","12","73","16,44%"
2022-11-17,"A.S. FERROL","4","32","12,5%"
2022-11-17,"A.S. LUGO, A MARIÑA E MONFORTE","4","41","9,76%"
2022-11-17,"A.S. OURENSE, VERÍN E O BARCO","19","128","14,84%"
2022-11-17,"A.S. PONTEVEDRA E O SALNÉS","6","38","15,79%"
2022-11-17,"A.S. SANTIAGO E BARBANZA","5","70","7,14%"
2022-11-17,"A.S. VIGO","6","80","7,5%"
2022-11-17,"GALICIA","56","462","12,12%"
2022-11-18,"A.S. A CORUÑA E CEE","10","66","15,15%"
2022-11-18,"A.S. FERROL","7","29","24,14%"
2022-11-18,"A.S. LUGO, A MARIÑA E MONFORTE","5","54","9,26%"
2022-11-18,"A.S. OURENSE, VERÍN E O BARCO","7","107","6,54%"
2022-11-18,"A.S. PONTEVEDRA E O SALNÉS","9","59","15,25%"
2022-11-18,"A.S. SANTIAGO E BARBANZA","5","52","9,62%"
2022-11-18,"A.S. VIGO","12","91","13,19%"
2022-11-18,"GALICIA","55","458","12,01%"
2022-11-19,"A.S. A CORUÑA E CEE","13","59","22,03%"
2022-11-19,"A.S. FERROL","1","20","5%"
2022-11-19,"A.S. LUGO, A MARIÑA E MONFORTE","2","50","4%"
2022-11-19,"A.S. OURENSE, VERÍN E O BARCO","0","34","0%"
2022-11-19,"A.S. PONTEVEDRA E O SALNÉS","3","29","10,34%"
2022-11-19,"A.S. SANTIAGO E BARBANZA","1","47","2,13%"
2022-11-19,"A.S. VIGO","6","47","12,77%"
2022-11-19,"GALICIA","26","286","9,09%"
2022-11-20,"A.S. A CORUÑA E CEE","5","70","7,14%"
2022-11-20,"A.S. FERROL","2","26","7,69%"
2022-11-20,"A.S. LUGO, A MARIÑA E MONFORTE","3","70","4,29%"
2022-11-20,"A.S. OURENSE, VERÍN E O BARCO","3","43","6,98%"
2022-11-20,"A.S. PONTEVEDRA E O SALNÉS","1","30","3,33%"
2022-11-20,"A.S. SANTIAGO E BARBANZA","1","37","2,7%"
2022-11-20,"A.S. VIGO","3","35","8,57%"
2022-11-20,"GALICIA","18","311","5,79%"
2022-11-21,"A.S. A CORUÑA E CEE","7","69","10,14%"
2022-11-21,"A.S. FERROL","12","48","25%"
2022-11-21,"A.S. LUGO, A MARIÑA E MONFORTE","7","116","6,03%"
2022-11-21,"A.S. OURENSE, VERÍN E O BARCO","4","62","6,45%"
2022-11-21,"A.S. PONTEVEDRA E O SALNÉS","6","91","6,59%"
2022-11-21,"A.S. SANTIAGO E BARBANZA","8","70","11,43%"
2022-11-21,"A.S. VIGO","13","81","16,05%"
2022-11-21,"GALICIA","57","537","10,61%"
2022-11-22,"A.S. A CORUÑA E CEE","9","65","13,85%"
2022-11-22,"A.S. FERROL","3","36","8,33%"
2022-11-22,"A.S. LUGO, A MARIÑA E MONFORTE","7","64","10,94%"
2022-11-22,"A.S. OURENSE, VERÍN E O BARCO","2","78","2,56%"
2022-11-22,"A.S. PONTEVEDRA E O SALNÉS","4","36","11,11%"
2022-11-22,"A.S. SANTIAGO E BARBANZA","2","57","3,51%"
2022-11-22,"A.S. VIGO","3","94","3,19%"
2022-11-22,"GALICIA","30","430","6,98%"
2022-11-23,"A.S. A CORUÑA E CEE","16","99","16,16%"
2022-11-23,"A.S. FERROL","9","39","23,08%"
2022-11-23,"A.S. LUGO, A MARIÑA E MONFORTE","3","70","4,29%"
2022-11-23,"A.S. OURENSE, VERÍN E O BARCO","11","59","18,64%"
2022-11-23,"A.S. PONTEVEDRA E O SALNÉS","21","89","23,6%"
2022-11-23,"A.S. SANTIAGO E BARBANZA","2","66","3,03%"
2022-11-23,"A.S. VIGO","14","104","13,46%"
2022-11-23,"GALICIA","76","526","14,45%"
2022-11-24,"A.S. A CORUÑA E CEE","11","74","14,86%"
2022-11-24,"A.S. FERROL","4","29","13,79%"
2022-11-24,"A.S. LUGO, A MARIÑA E MONFORTE","7","48","14,58%"
2022-11-24,"A.S. OURENSE, VERÍN E O BARCO","5","76","6,58%"
2022-11-24,"A.S. PONTEVEDRA E O SALNÉS","1","49","2,04%"
2022-11-24,"A.S. SANTIAGO E BARBANZA","6","59","10,17%"
2022-11-24,"A.S. VIGO","6","54","11,11%"
2022-11-24,"GALICIA","40","389","10,28%"
2022-11-25,"A.S. A CORUÑA E CEE","13","70","18,57%"
2022-11-25,"A.S. FERROL","15","42","35,71%"
2022-11-25,"A.S. LUGO, A MARIÑA E MONFORTE","4","63","6,35%"
2022-11-25,"A.S. OURENSE, VERÍN E O BARCO","3","63","4,76%"
2022-11-25,"A.S. PONTEVEDRA E O SALNÉS","6","66","9,09%"
2022-11-25,"A.S. SANTIAGO E BARBANZA","4","71","5,63%"
2022-11-25,"A.S. VIGO","7","70","10%"
2022-11-25,"GALICIA","52","445","11,69%"
2022-11-26,"A.S. A CORUÑA E CEE","16","72","22,22%"
2022-11-26,"A.S. FERROL","1","29","3,45%"
2022-11-26,"A.S. LUGO, A MARIÑA E MONFORTE","1","56","1,79%"
2022-11-26,"A.S. OURENSE, VERÍN E O BARCO","3","66","4,55%"
2022-11-26,"A.S. PONTEVEDRA E O SALNÉS","1","23","4,35%"
2022-11-26,"A.S. SANTIAGO E BARBANZA","2","41","4,88%"
2022-11-26,"A.S. VIGO","8","66","12,12%"
2022-11-26,"GALICIA","32","353","9,07%"
2022-11-27,"A.S. A CORUÑA E CEE","5","51","9,8%"
2022-11-27,"A.S. FERROL","2","28","7,14%"
2022-11-27,"A.S. LUGO, A MARIÑA E MONFORTE","3","46","6,52%"
2022-11-27,"A.S. OURENSE, VERÍN E O BARCO","2","29","6,9%"
2022-11-27,"A.S. PONTEVEDRA E O SALNÉS","3","26","11,54%"
2022-11-27,"A.S. SANTIAGO E BARBANZA","4","32","12,5%"
2022-11-27,"A.S. VIGO","10","53","18,87%"
2022-11-27,"GALICIA","29","265","10,94%"
2022-11-28,"A.S. A CORUÑA E CEE","5","61","8,2%"
2022-11-28,"A.S. FERROL","11","40","27,5%"
2022-11-28,"A.S. LUGO, A MARIÑA E MONFORTE","3","75","4%"
2022-11-28,"A.S. OURENSE, VERÍN E O BARCO","7","88","7,95%"
2022-11-28,"A.S. PONTEVEDRA E O SALNÉS","1","82","1,22%"
2022-11-28,"A.S. SANTIAGO E BARBANZA","1","66","1,52%"
2022-11-28,"A.S. VIGO","4","84","4,76%"
2022-11-28,"GALICIA","32","496","6,45%"
2022-11-29,"A.S. A CORUÑA E CEE","11","90","12,22%"
2022-11-29,"A.S. FERROL","2","25","8%"
2022-11-29,"A.S. LUGO, A MARIÑA E MONFORTE","4","54","7,41%"
2022-11-29,"A.S. OURENSE, VERÍN E O BARCO","9","63","14,29%"
2022-11-29,"A.S. PONTEVEDRA E O SALNÉS","1","36","2,78%"
2022-11-29,"A.S. SANTIAGO E BARBANZA","4","69","5,8%"
2022-11-29,"A.S. VIGO","4","67","5,97%"
2022-11-29,"GALICIA","35","404","8,66%"
2022-11-30,"A.S. A CORUÑA E CEE","19","96","19,79%"
2022-11-30,"A.S. FERROL","1","38","2,63%"
2022-11-30,"A.S. LUGO, A MARIÑA E MONFORTE","2","66","3,03%"
2022-11-30,"A.S. OURENSE, VERÍN E O BARCO","3","58","5,17%"
2022-11-30,"A.S. PONTEVEDRA E O SALNÉS","4","70","5,71%"
2022-11-30,"A.S. SANTIAGO E BARBANZA","4","39","10,26%"
2022-11-30,"A.S. VIGO","4","105","3,81%"
2022-11-30,"GALICIA","37","472","7,84%"
2022-12-01,"A.S. A CORUÑA E CEE","13","89","14,61%"
2022-12-01,"A.S. FERROL","2","24","8,33%"
2022-12-01,"A.S. LUGO, A MARIÑA E MONFORTE","3","52","5,77%"
2022-12-01,"A.S. OURENSE, VERÍN E O BARCO","7","58","12,07%"
2022-12-01,"A.S. PONTEVEDRA E O SALNÉS","1","20","5%"
2022-12-01,"A.S. SANTIAGO E BARBANZA","3","49","6,12%"
2022-12-01,"A.S. VIGO","11","76","14,47%"
2022-12-01,"GALICIA","40","368","10,87%"
2022-12-02,"A.S. A CORUÑA E CEE","5","56","8,93%"
2022-12-02,"A.S. FERROL","5","25","20%"
2022-12-02,"A.S. LUGO, A MARIÑA E MONFORTE","4","37","10,81%"
2022-12-02,"A.S. OURENSE, VERÍN E O BARCO","7","33","21,21%"
2022-12-02,"A.S. PONTEVEDRA E O SALNÉS","5","32","15,63%"
2022-12-02,"A.S. SANTIAGO E BARBANZA","2","66","3,03%"
2022-12-02,"A.S. VIGO","7","81","8,64%"
2022-12-02,"SEN A.S. ASIGNADA","1","","%"
2022-12-02,"GALICIA","36","330","10,91%"
2022-12-03,"A.S. A CORUÑA E CEE","7","55","12,73%"
2022-12-03,"A.S. FERROL","0","15","0%"
2022-12-03,"A.S. LUGO, A MARIÑA E MONFORTE","2","52","3,85%"
2022-12-03,"A.S. OURENSE, VERÍN E O BARCO","4","34","11,76%"
2022-12-03,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2022-12-03,"A.S. SANTIAGO E BARBANZA","2","46","4,35%"
2022-12-03,"A.S. VIGO","1","53","1,89%"
2022-12-03,"GALICIA","16","270","5,93%"
2022-12-04,"A.S. A CORUÑA E CEE","5","57","8,77%"
2022-12-04,"A.S. FERROL","0","22","0%"
2022-12-04,"A.S. LUGO, A MARIÑA E MONFORTE","5","42","11,9%"
2022-12-04,"A.S. OURENSE, VERÍN E O BARCO","0","26","0%"
2022-12-04,"A.S. PONTEVEDRA E O SALNÉS","2","36","5,56%"
2022-12-04,"A.S. SANTIAGO E BARBANZA","3","32","9,38%"
2022-12-04,"A.S. VIGO","1","63","1,59%"
2022-12-04,"GALICIA","16","278","5,76%"
2022-12-05,"A.S. A CORUÑA E CEE","3","59","5,08%"
2022-12-05,"A.S. FERROL","5","53","9,43%"
2022-12-05,"A.S. LUGO, A MARIÑA E MONFORTE","1","71","1,41%"
2022-12-05,"A.S. OURENSE, VERÍN E O BARCO","1","58","1,72%"
2022-12-05,"A.S. PONTEVEDRA E O SALNÉS","4","44","9,09%"
2022-12-05,"A.S. SANTIAGO E BARBANZA","3","77","3,9%"
2022-12-05,"A.S. VIGO","10","100","10%"
2022-12-05,"GALICIA","27","462","5,84%"
2022-12-06,"A.S. A CORUÑA E CEE","16","97","16,49%"
2022-12-06,"A.S. FERROL","0","25","0%"
2022-12-06,"A.S. LUGO, A MARIÑA E MONFORTE","7","54","12,96%"
2022-12-06,"A.S. OURENSE, VERÍN E O BARCO","1","25","4%"
2022-12-06,"A.S. PONTEVEDRA E O SALNÉS","2","32","6,25%"
2022-12-06,"A.S. SANTIAGO E BARBANZA","6","64","9,38%"
2022-12-06,"A.S. VIGO","9","80","11,25%"
2022-12-06,"GALICIA","41","377","10,88%"
2022-12-07,"A.S. A CORUÑA E CEE","12","66","18,18%"
2022-12-07,"A.S. FERROL","5","41","12,2%"
2022-12-07,"A.S. LUGO, A MARIÑA E MONFORTE","7","70","10%"
2022-12-07,"A.S. OURENSE, VERÍN E O BARCO","5","48","10,42%"
2022-12-07,"A.S. PONTEVEDRA E O SALNÉS","9","65","13,85%"
2022-12-07,"A.S. SANTIAGO E BARBANZA","3","70","4,29%"
2022-12-07,"A.S. VIGO","7","87","8,05%"
2022-12-07,"GALICIA","48","447","10,74%"
2022-12-08,"A.S. A CORUÑA E CEE","13","94","13,83%"
2022-12-08,"A.S. FERROL","1","16","6,25%"
2022-12-08,"A.S. LUGO, A MARIÑA E MONFORTE","3","48","6,25%"
2022-12-08,"A.S. OURENSE, VERÍN E O BARCO","5","35","14,29%"
2022-12-08,"A.S. PONTEVEDRA E O SALNÉS","0","23","0%"
2022-12-08,"A.S. SANTIAGO E BARBANZA","2","57","3,51%"
2022-12-08,"A.S. VIGO","10","67","14,93%"
2022-12-08,"GALICIA","34","340","10%"
2022-12-09,"A.S. A CORUÑA E CEE","7","70","10%"
2022-12-09,"A.S. FERROL","6","34","17,65%"
2022-12-09,"A.S. LUGO, A MARIÑA E MONFORTE","7","64","10,94%"
2022-12-09,"A.S. OURENSE, VERÍN E O BARCO","6","47","12,77%"
2022-12-09,"A.S. PONTEVEDRA E O SALNÉS","1","50","2%"
2022-12-09,"A.S. SANTIAGO E BARBANZA","4","75","5,33%"
2022-12-09,"A.S. VIGO","9","88","10,23%"
2022-12-09,"GALICIA","40","428","9,35%"
2022-12-10,"A.S. A CORUÑA E CEE","35","101","34,65%"
2022-12-10,"A.S. FERROL","2","21","9,52%"
2022-12-10,"A.S. LUGO, A MARIÑA E MONFORTE","2","46","4,35%"
2022-12-10,"A.S. OURENSE, VERÍN E O BARCO","2","34","5,88%"
2022-12-10,"A.S. PONTEVEDRA E O SALNÉS","2","18","11,11%"
2022-12-10,"A.S. SANTIAGO E BARBANZA","1","56","1,79%"
2022-12-10,"A.S. VIGO","23","91","25,27%"
2022-12-10,"GALICIA","67","367","18,26%"
2022-12-11,"A.S. A CORUÑA E CEE","8","74","10,81%"
2022-12-11,"A.S. FERROL","2","19","10,53%"
2022-12-11,"A.S. LUGO, A MARIÑA E MONFORTE","4","58","6,9%"
2022-12-11,"A.S. OURENSE, VERÍN E O BARCO","1","22","4,55%"
2022-12-11,"A.S. PONTEVEDRA E O SALNÉS","0","20","0%"
2022-12-11,"A.S. SANTIAGO E BARBANZA","1","51","1,96%"
2022-12-11,"A.S. VIGO","7","49","14,29%"
2022-12-11,"GALICIA","23","293","7,85%"
2022-12-12,"A.S. A CORUÑA E CEE","11","79","13,92%"
2022-12-12,"A.S. FERROL","12","56","21,43%"
2022-12-12,"A.S. LUGO, A MARIÑA E MONFORTE","8","70","11,43%"
2022-12-12,"A.S. OURENSE, VERÍN E O BARCO","8","62","12,9%"
2022-12-12,"A.S. PONTEVEDRA E O SALNÉS","3","55","5,45%"
2022-12-12,"A.S. SANTIAGO E BARBANZA","10","84","11,9%"
2022-12-12,"A.S. VIGO","13","120","10,83%"
2022-12-12,"GALICIA","65","526","12,36%"
2022-12-13,"A.S. A CORUÑA E CEE","17","125","13,6%"
2022-12-13,"A.S. FERROL","3","34","8,82%"
2022-12-13,"A.S. LUGO, A MARIÑA E MONFORTE","9","76","11,84%"
2022-12-13,"A.S. OURENSE, VERÍN E O BARCO","11","51","21,57%"
2022-12-13,"A.S. PONTEVEDRA E O SALNÉS","4","58","6,9%"
2022-12-13,"A.S. SANTIAGO E BARBANZA","7","80","8,75%"
2022-12-13,"A.S. VIGO","7","83","8,43%"
2022-12-13,"GALICIA","58","507","11,44%"
2022-12-14,"A.S. A CORUÑA E CEE","33","130","25,38%"
2022-12-14,"A.S. FERROL","7","46","15,22%"
2022-12-14,"A.S. LUGO, A MARIÑA E MONFORTE","9","72","12,5%"
2022-12-14,"A.S. OURENSE, VERÍN E O BARCO","9","61","14,75%"
2022-12-14,"A.S. PONTEVEDRA E O SALNÉS","5","57","8,77%"
2022-12-14,"A.S. SANTIAGO E BARBANZA","5","60","8,33%"
2022-12-14,"A.S. VIGO","17","108","15,74%"
2022-12-14,"GALICIA","85","534","15,92%"
2022-12-15,"A.S. A CORUÑA E CEE","14","92","15,22%"
2022-12-15,"A.S. FERROL","1","26","3,85%"
2022-12-15,"A.S. LUGO, A MARIÑA E MONFORTE","8","55","14,55%"
2022-12-15,"A.S. OURENSE, VERÍN E O BARCO","4","48","8,33%"
2022-12-15,"A.S. PONTEVEDRA E O SALNÉS","6","44","13,64%"
2022-12-15,"A.S. SANTIAGO E BARBANZA","8","70","11,43%"
2022-12-15,"A.S. VIGO","18","88","20,45%"
2022-12-15,"GALICIA","59","423","13,95%"
2022-12-16,"A.S. A CORUÑA E CEE","26","90","28,89%"
2022-12-16,"A.S. FERROL","9","46","19,57%"
2022-12-16,"A.S. LUGO, A MARIÑA E MONFORTE","1","61","1,64%"
2022-12-16,"A.S. OURENSE, VERÍN E O BARCO","2","45","4,44%"
2022-12-16,"A.S. PONTEVEDRA E O SALNÉS","1","34","2,94%"
2022-12-16,"A.S. SANTIAGO E BARBANZA","3","59","5,08%"
2022-12-16,"A.S. VIGO","25","115","21,74%"
2022-12-16,"GALICIA","67","450","14,89%"
2022-12-17,"A.S. A CORUÑA E CEE","25","78","32,05%"
2022-12-17,"A.S. FERROL","3","28","10,71%"
2022-12-17,"A.S. LUGO, A MARIÑA E MONFORTE","2","47","4,26%"
2022-12-17,"A.S. OURENSE, VERÍN E O BARCO","2","35","5,71%"
2022-12-17,"A.S. PONTEVEDRA E O SALNÉS","3","20","15%"
2022-12-17,"A.S. SANTIAGO E BARBANZA","3","43","6,98%"
2022-12-17,"A.S. VIGO","9","83","10,84%"
2022-12-17,"GALICIA","47","334","14,07%"
2022-12-18,"A.S. A CORUÑA E CEE","15","81","18,52%"
2022-12-18,"A.S. FERROL","0","23","0%"
2022-12-18,"A.S. LUGO, A MARIÑA E MONFORTE","1","39","2,56%"
2022-12-18,"A.S. OURENSE, VERÍN E O BARCO","0","29","0%"
2022-12-18,"A.S. PONTEVEDRA E O SALNÉS","0","14","0%"
2022-12-18,"A.S. SANTIAGO E BARBANZA","4","48","8,33%"
2022-12-18,"A.S. VIGO","9","65","13,85%"
2022-12-18,"GALICIA","29","299","9,7%"
2022-12-19,"A.S. A CORUÑA E CEE","13","85","15,29%"
2022-12-19,"A.S. FERROL","11","59","18,64%"
2022-12-19,"A.S. LUGO, A MARIÑA E MONFORTE","9","84","10,71%"
2022-12-19,"A.S. OURENSE, VERÍN E O BARCO","7","62","11,29%"
2022-12-19,"A.S. PONTEVEDRA E O SALNÉS","8","67","11,94%"
2022-12-19,"A.S. SANTIAGO E BARBANZA","10","64","15,63%"
2022-12-19,"A.S. VIGO","12","106","11,32%"
2022-12-19,"GALICIA","70","527","13,28%"
2022-12-20,"A.S. A CORUÑA E CEE","35","115","30,43%"
2022-12-20,"A.S. FERROL","7","38","18,42%"
2022-12-20,"A.S. LUGO, A MARIÑA E MONFORTE","12","103","11,65%"
